,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-03-20 19:00:00+00:00,5986.704046424478,4464.2912571650595,3852.936967369322,3554.5400414920296,3156.880602882644,3014.914044198915,2881.861520494662,2705.0140639769816,2518.3321900349256,2474.8034425494843,2251.9283325685465,2117.8023932709475,2092.0256553429135,2047.4699193773922,1784.9503596616996
2025-03-20 20:00:00+00:00,6121.309549184945,4934.811541975396,4459.139430398944,4131.161500268492,3897.2015001921172,3724.1902320456284,3537.8561456833922,3331.711514524708,3146.7517701797333,3012.0623107267165,2818.934171926514,2685.1178563672293,2589.48460967587,2565.8799790986304,2518.5402499094052
2025-03-20 21:00:00+00:00,6118.663187777951,5482.658561532815,5176.514671544537,4961.10028246318,4696.460251200318,4498.241046582334,4262.773872728852,3961.2064277838217,3906.2498118069343,3617.2799404865727,3468.8094957420763,3361.7886226722912,3215.344532682422,3201.4393205807282,2961.2600146926634
2025-03-20 22:00:00+00:00,6220.126046655205,5417.892428810679,4970.840928185367,4718.196741044674,4524.259781198249,4305.138213586564,4089.175968943695,3770.368752361057,3721.4571762875566,3443.805096299424,3262.494897209377,3131.954393811873,3003.67451627829,2984.6691992509805,2647.8221093302272
2025-03-20 23:00:00+00:00,6163.317326300959,5191.777101234307,4659.08486474165,4317.07902562627,4126.851938154308,3909.7600083636135,3713.7290675700133,3442.697848417469,3342.138343382314,3118.5562934447807,2906.836853653942,2790.364075184494,2654.4894513377076,2578.6684193868787,2339.2080205275633
2025-03-21 00:00:00+00:00,5935.625956009622,5239.541363284108,4854.042572922437,4539.1216657115365,4232.606068749003,4023.777051852856,3808.514151632953,3677.1022033248228,3491.350533420373,3368.78869649642,3210.874090693076,3141.1897625542333,2998.2592958740497,2812.9795089409527,2898.1747928157056
2025-03-21 01:00:00+00:00,5945.430782634809,5248.177162602762,4902.489450806592,4654.511798394175,4390.979617112869,4178.187605037718,3957.2844142213435,3903.0314054662813,3647.080518953546,3628.4359764266337,3478.8835122266682,3392.405119591145,3284.9914173738434,3054.2432077140475,3007.857849029424
2025-03-21 02:00:00+00:00,5796.8506139998935,5029.162745325244,4619.774787906179,4353.931591191133,4023.817407929564,3834.6796114931494,3641.051707964609,3552.417568326382,3324.125661586426,3266.058059022471,3094.264995660691,3022.1391189883216,2904.483283740781,2661.0256851428276,2566.613851043163
2025-03-21 03:00:00+00:00,5988.418023793245,5357.664030944528,5072.589625370107,4914.298732178206,4539.120564789708,4353.68735007113,4133.378848495471,4113.463234413553,3821.485038082341,3836.0619885328197,3690.5006711277238,3616.1265927779023,3516.4345313494414,3217.5048220439567,3298.3862298899694
2025-03-21 04:00:00+00:00,6390.836245904473,5719.552293076886,5452.105893048749,5371.373005035188,5042.831767234893,4847.828477817384,4609.140895559103,4559.623167454156,4262.749235886593,4275.598060588498,4111.570298996565,4007.503404429597,3919.665548876248,3622.892325668763,3604.082602423732
2025-03-21 05:00:00+00:00,6805.556168467883,6103.130540698046,5809.419094340628,5772.4410752568,5469.791600580807,5259.551468774633,5005.566172439103,4867.136478494191,4624.436134480529,4564.31800629176,4373.352202728238,4248.219832474788,4152.324753754285,3881.807739912212,3870.4431369710655
2025-03-21 06:00:00+00:00,7100.9796393295765,6150.99320079598,5672.6602076940835,5556.244638824304,5236.573576362425,5022.379617180064,4793.132160159534,4556.483141411736,4370.2131195629045,4224.282175384826,3982.70206094499,3844.114602579968,3736.6689806328577,3499.631330348435,3467.524686847537
2025-03-21 07:00:00+00:00,7286.90565748245,6250.156642202157,5581.620239289485,5422.191627575798,4712.1059039303,4553.774109957492,4380.112118121913,3975.876893073284,3937.605641907372,3578.1227811425633,3313.327583208309,3212.8190732040603,3075.2844827432273,2866.4164837029384,2700.062222153414
2025-03-21 08:00:00+00:00,8719.771883780246,7446.235058729704,6792.099413215736,6743.433145463721,5814.589925109918,5678.643477711215,5478.102779188026,5137.609486145542,4943.006875335937,4680.598004704661,4406.155755820902,4256.866400491468,4168.10555364022,3896.999887662867,3680.04279451802
2025-03-21 09:00:00+00:00,10641.568541452427,7900.230461243584,6929.78416488877,6339.837552416793,6851.119382700228,6485.935398249487,6200.06024614846,6333.786151362976,5415.4964011626,5852.466826171592,5393.870966463073,4993.976513919399,4973.750689208959,4620.401256271245,4703.937050089713
2025-03-21 10:00:00+00:00,7935.45511289531,8029.039885151738,7254.095395294491,6896.161426953993,6097.41743341148,5806.3564832131015,5558.095584747673,4573.810569684421,5135.300483596242,3949.860044099274,3707.1500651300084,3687.972105592111,3284.5637091546596,3263.2757952214306,2852.55344692956
2025-03-21 11:00:00+00:00,9859.143139158557,8388.860226341872,7603.328270982609,7287.425263631085,6751.23361189846,6442.676120377029,6173.396075827732,6103.237879957262,5653.58329793092,5704.48080022497,5413.815370261138,5209.477400510739,5149.079442870279,4753.687921488621,4568.811442154431
2025-03-21 12:00:00+00:00,9907.022410129939,8404.858916949539,7479.617237098231,7027.122491956645,6783.17839034897,6421.685497408791,6149.617976258902,5883.560101660369,5582.543281681734,5422.2455675922465,5086.218932239848,4847.934992659633,4727.565961677814,4473.757719287096,4206.469546382767
2025-03-21 13:00:00+00:00,9524.685948856735,8630.713063124109,7895.637867271871,7505.714619716768,7129.166836865101,6755.403979947048,6444.7499000894095,6081.478199962097,5959.769916527846,5619.945937713419,5344.897570543704,5175.686617717038,4988.699686373926,4761.501259415367,4587.254359181046
2025-03-21 14:00:00+00:00,9438.607172010372,8609.361276210962,8022.518709036907,7675.473404626282,7319.128481028842,6934.601580400202,6595.875663387851,6400.690134701159,6158.325067091799,6006.514273886751,5771.141285563674,5609.020028844556,5459.211932949387,5171.879651951509,5129.67390233928
2025-03-21 15:00:00+00:00,9036.23524561969,7996.644277327934,7401.264010498227,6970.333759488916,6853.110074345845,6450.646393420066,6117.7879057890605,6007.660529995832,5692.020225791457,5666.646483847471,5411.636660566437,5236.050676201594,5103.51732797244,4828.687251513089,4729.635901260044
2025-03-21 16:00:00+00:00,7854.425398536776,7673.977870831979,7286.7532782843045,7100.255376466506,6365.453714806914,6059.624794558571,5754.297697811657,5367.55656676631,5468.330876451691,5037.527865375174,4883.009228997755,4839.850063879683,4646.081268212147,4460.472269936516,4261.211162947635
2025-03-21 17:00:00+00:00,8779.734870167165,7418.443240922308,7005.923680541149,6765.630650394203,6652.4194456218975,6310.897994477535,5983.152026653239,6080.751527474196,5565.556215372606,5853.787190151954,5618.034867137765,5406.516228869514,5394.511264359098,5097.7090770442155,5069.567378601321
2025-03-21 18:00:00+00:00,7407.401067946907,6797.843818679212,6273.130070889158,6063.687064105747,5565.417897109415,5286.916160334316,5029.324950449009,4507.029608958808,4682.593623059853,4181.196993690704,3966.458325569758,3867.1569388894204,3696.241418925645,3672.9515659884855,3333.4950718999244
2025-03-21 19:00:00+00:00,7673.931961934846,6094.013027894674,5352.092888739899,4946.567239867625,4583.5889071501515,4339.775628659903,4141.846564558553,3915.3347243804456,3712.555964125313,3615.8075645698555,3326.9260631111392,3171.082226749095,3092.39822188126,2966.1701204874116,2753.5891048226986
2025-03-21 20:00:00+00:00,7280.300633982421,5979.395225850829,5344.865039086151,4892.956274740922,4630.091974469993,4377.002586469229,4159.545934973707,3973.40686691834,3749.874591801039,3639.9113397006804,3394.1193595707737,3258.7852886102846,3139.6658246633815,3009.273951690906,3002.7035553601963
2025-03-21 21:00:00+00:00,6926.489635411548,6312.76672336831,5941.4759230566415,5708.993405904359,5262.533818534306,5023.7309382229,4767.414832755654,4505.79567106608,4429.554325721227,4178.458365899576,4015.128329125524,3926.7268398249,3780.691267625967,3655.204622184916,3469.9977860197323
2025-03-21 22:00:00+00:00,7128.472433854447,6051.8082119074825,5526.015312547424,5234.406752976822,5015.279022918003,4759.148503462959,4526.255139032604,4351.262361761546,4137.244678397372,4051.472810061852,3837.0139645030067,3683.2034414535956,3595.503649771148,3455.4164109741832,3211.2107265482045
2025-03-21 23:00:00+00:00,6670.318140836454,5168.365936649796,4440.413955180389,3848.4948353388027,4112.224504779944,3800.496275813508,3593.647323574187,3519.841954262796,3177.0793456537795,3227.8361107291057,2944.8004712753827,2763.6780896181153,2655.8603225219413,2504.4518393050166,2452.2319423644585
2025-03-22 00:00:00+00:00,4694.77093067766,4946.078044956936,4550.043407843485,4299.101583839671,3334.4591054990888,3182.0074719990007,3022.3595817351234,2529.323360049384,2872.030962460005,2203.332417766076,2125.2886642699013,2221.1532741594565,1962.7535846623286,1848.4244418668895,1770.2036620525832
2025-03-22 01:00:00+00:00,6734.1378667851895,5188.686690891154,4781.7744618230645,4504.572096152362,4368.1806819883495,4159.396647721449,3951.3227341516613,4377.8609790240735,3589.6156827947707,4205.249026970276,4026.949737633957,3851.4363174446917,3916.0015925532425,3483.2375107007974,3604.132989620077
2025-03-22 02:00:00+00:00,5669.453090887193,4979.449023084006,4497.069927057983,4167.330626916122,3941.301667367112,3734.93972432971,3551.227416428428,3370.835897919027,3221.980569828873,3044.183546723685,2863.834480516158,2782.8323449447525,2633.6664107575525,2446.475664074769,2290.9117839995342
2025-03-22 03:00:00+00:00,5665.95798945456,5020.780955042064,4633.539801795378,4345.611431199119,4136.841754724512,3919.56564897114,3717.4437395143614,3715.582868408099,3421.532453798638,3441.7961216343465,3289.18189618599,3210.253861578698,3099.165621711487,2807.4472333661543,2902.7390602174273
2025-03-22 04:00:00+00:00,5512.005741473986,5030.884294851829,4711.16026050385,4511.274358219693,4248.638655524701,4036.9958718933194,3829.1870187573295,3817.0847786791855,3561.128418781045,3568.046779742843,3432.9164562955557,3365.5128371416577,3260.7960869973977,2955.877758280498,2998.181601825505
2025-03-22 05:00:00+00:00,5656.704114442364,5096.186169937384,4826.18351440339,4686.600076087489,4515.558414489235,4293.994413589222,4069.3663935050863,4113.442363459239,3791.507867965993,3895.646237551533,3754.548631425474,3662.186482163699,3587.74394635317,3263.270908105609,3388.5650245476354
2025-03-22 06:00:00+00:00,5462.37849605512,4856.409891376941,4554.482347911711,4378.1942489991925,4213.58138983605,3999.6352602223924,3786.411319593819,3787.0439919842756,3507.746798507993,3564.5205348727395,3407.29602577498,3328.025572192215,3234.244780385983,2929.4640460453957,3102.221667503378
2025-03-22 07:00:00+00:00,5144.77481142991,4744.739764376645,4434.213504651321,4337.436886753625,3761.4743996364123,3618.1029266450205,3444.065157916084,3296.2215029776053,3198.8752982048245,3049.8058097082976,2917.534819874869,2897.864056738261,2780.9298384232898,2510.9562976177403,2584.674285003719
2025-03-22 08:00:00+00:00,6072.3474327719305,4958.126623774784,4500.173987737362,4374.488269927104,3906.051074291565,3775.259728044053,3618.42097512498,3594.8778243888373,3258.169772308829,3335.986124302064,3139.3697387538705,3027.4827173767044,2995.4455597235647,2703.723643198762,2665.073084477939
2025-03-22 09:00:00+00:00,6600.042659420484,5238.162243239247,4602.0597766624705,4328.983589315889,4122.946973897808,3947.687897436743,3788.340175084937,3638.5061105918285,3336.803885107991,3296.1075182349814,3037.07516738899,2869.2567519884906,2799.6778180058172,2602.453716893273,2489.6457414808756
2025-03-22 10:00:00+00:00,6631.06166459903,5733.165730688343,5134.910578751449,4868.90656110509,4589.012739024249,4382.260688711423,4195.099074339552,3865.1660890879575,3774.5115513939527,3476.608340710547,3246.622983394642,3111.8658436888,2970.755746093382,2840.4351094257727,2701.1629176085335
2025-03-22 11:00:00+00:00,6954.872742606756,6088.734358902475,5472.169718194898,5221.199608641284,4899.326687748209,4669.158537401701,4469.900786774102,4140.757740134788,4060.5776770667435,3768.6776187528085,3547.90717877882,3403.5331519112005,3278.613657859474,3147.960249779353,2944.713627618119
2025-03-22 12:00:00+00:00,7159.696416399958,5784.475144092234,4941.914273839066,4464.342725642506,4450.939804430964,4168.991530440711,3990.0219698288784,3744.6181231664596,3539.0913979353063,3386.8817350820973,3105.2980139298743,2909.025346803588,2806.8028881670252,2685.975986931786,2477.6330121682986
2025-03-22 13:00:00+00:00,6485.303694833921,5888.534543359681,5279.896876958221,4885.521890071686,4608.82484844284,4334.30744327842,4124.441453637148,3786.5528242276705,3792.4806800580845,3433.726585465811,3245.4063823499746,3149.7731861421853,2974.1580993726093,2868.4467293001726,2778.997763376843
2025-03-22 14:00:00+00:00,6501.07885388787,5920.133582053233,5504.899041755969,5188.210773404389,4936.024721035428,4657.402252918,4413.357782500818,4322.945556281615,4123.463228634158,4049.3008345683775,3912.594654854365,3810.4224628554875,3700.3839008772993,3506.5494536187325,3531.987706066364
2025-03-22 15:00:00+00:00,6111.93496374676,5219.4204061113705,4733.384195584542,4284.797946326238,4393.439756346721,4083.2781702636785,3851.276531354226,3831.338180170802,3551.327352331238,3599.667111087874,3426.629953296324,3288.2092943417447,3195.873939880221,3042.2378400142334,2954.7709026054654
2025-03-22 16:00:00+00:00,4744.624074255014,4937.570850170785,4682.879222804033,4513.696773317795,3951.2799869405717,3736.8397758576466,3530.3505648939245,3142.024520976578,3393.2774696370543,2912.651593900009,2857.0490639534255,2868.8249296354334,2690.922673945577,2663.3036988902386,2434.340448739742
2025-03-22 17:00:00+00:00,5681.482522979604,4501.7923179568315,4171.935441992209,3874.432169174186,4053.095605865514,3788.4060005355786,3564.7941547140945,3752.2408178647893,3287.0020426664923,3642.4114780305754,3492.4689278723963,3318.4177165309447,3341.5794282445568,3175.645195730882,3205.1491435959324
2025-03-22 18:00:00+00:00,3987.0956261429747,3912.5507354471556,3588.0592716236424,3388.18954410663,3082.5865093486063,2886.6568979975928,2718.4649399181144,2245.372043217867,2560.883436795484,2042.2342912808163,1955.7895197023317,1931.9742938454656,1770.4617581088823,1884.3888274765195,1621.6818707691418
2025-03-22 19:00:00+00:00,4129.957855057008,3052.5846369705105,2481.939221694898,2109.2152746098873,1816.6544328956807,1681.7520901841126,1596.2838629029357,1418.6137559026465,1367.4437372493267,1252.7846775781509,1099.5204369615894,1027.3859375120883,976.145028084793,984.4400019401219,783.4854507571654
2025-03-22 20:00:00+00:00,4104.318731048064,3222.3797410102925,2792.5117126573823,2460.3444347733966,2214.7682528601144,2087.625041954394,1975.2622776795688,1839.9223030275389,1733.8145493175107,1632.7863495651109,1516.6186197583447,1442.307965911219,1376.1442222200712,1378.393551307141,1297.065319626512
2025-03-22 21:00:00+00:00,4242.324504013188,3737.9309136255033,3496.8848900447483,3292.7449181574702,3113.0761547747315,2965.218190147556,2799.5838094290957,2642.163763489385,2561.710630263442,2414.922291261042,2338.2109912719316,2257.4111546295826,2172.610280915578,2179.3306677606743,2019.568989825566
2025-03-22 22:00:00+00:00,4237.8870259531395,3643.6603164198605,3258.5432660953884,3008.7792896598185,2940.498616690231,2770.8083711537256,2624.0092245649794,2367.304112989943,2364.7140081895996,2128.9689061823883,2016.3988297934848,1912.7299691576118,1819.1009819607207,1870.0718147165098,1556.5199768486273
2025-03-22 23:00:00+00:00,4009.7230067642813,3236.1847193275244,2693.877557939013,2312.0146285445007,2236.8459395651444,2073.1703440443016,1966.0498123944708,1703.2283462104024,1704.1910045327968,1455.0287901558186,1306.5782407860388,1221.7052595214482,1108.7947816769447,1133.7487981901359,879.0322725846781
